open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2026-05-18 05:00:00+00:00,63936.3,63979.0,63914.1,63954.1,888.648,2026-05-18 05:59:59.999000+00:00,56827064.4,18024,501.886,32095529.25,0
2026-05-18 06:00:00+00:00,63954.2,64000.0,63952.8,63980.1,1583.413,2026-05-18 06:59:59.999000+00:00,101306902.5,24667,826.29,52864682.24,0
2026-05-18 07:00:00+00:00,63980.0,63997.8,63930.4,63977.2,1367.761,2026-05-18 07:59:59.999000+00:00,87492214.53,26699,787.47,50372926.66,0
2026-05-18 08:00:00+00:00,63977.2,63985.0,63912.0,63961.2,1041.152,2026-05-18 08:59:59.999000+00:00,66572704.31,19602,463.889,29662182.94,0
2026-05-18 09:00:00+00:00,63961.1,63990.0,63957.3,63981.2,581.795,2026-05-18 09:59:59.999000+00:00,37219753.24,13736,295.851,18926363.45,0
2026-05-18 10:00:00+00:00,63981.2,64073.2,63981.2,64033.3,1101.39,2026-05-18 10:59:59.999000+00:00,70498219.38,19697,695.123,44494255.76,0
2026-05-18 11:00:00+00:00,64033.2,64237.7,64019.4,64181.4,3668.169,2026-05-18 11:59:59.999000+00:00,235219984.3,73382,2138.965,137166725.0,0
2026-05-18 12:00:00+00:00,64181.5,64185.4,63925.2,64081.3,3187.123,2026-05-18 12:59:59.999000+00:00,204088230.6,72621,1400.137,89654885.37,0
2026-05-18 13:00:00+00:00,64081.2,64167.2,64065.8,64099.0,1539.936,2026-05-18 13:59:59.999000+00:00,98741343.73,42699,734.289,47083289.02,0
2026-05-18 14:00:00+00:00,64099.0,64135.6,64000.0,64090.0,1415.443,2026-05-18 14:59:59.999000+00:00,90689816.0,37565,724.592,46426231.46,0
2026-05-18 15:00:00+00:00,64090.0,64298.6,64054.5,64278.2,3832.348,2026-05-18 15:59:59.999000+00:00,246045612.4,58305,2524.049,162053486.1,0
2026-05-18 16:00:00+00:00,64278.3,64466.0,64250.3,64450.0,5266.335,2026-05-18 16:59:59.999000+00:00,338882191.5,96230,3149.436,202680975.1,0
2026-05-18 17:00:00+00:00,64450.0,64666.0,64424.5,64477.3,4442.025,2026-05-18 17:59:59.999000+00:00,286518605.6,95328,2546.574,164280183.2,0
2026-05-18 18:00:00+00:00,64477.4,64566.0,64445.5,64526.3,1721.549,2026-05-18 18:59:59.999000+00:00,111050409.4,44657,835.426,53891213.41,0
2026-05-18 19:00:00+00:00,64526.4,64738.2,64467.2,64665.5,3210.202,2026-05-18 19:59:59.999000+00:00,207409774.3,72013,1624.331,104966782.1,0
2026-05-18 20:00:00+00:00,64665.5,64819.2,64584.2,64697.6,3096.293,2026-05-18 20:59:59.999000+00:00,200373308.9,74860,1533.765,99266821.99,0
2026-05-18 21:00:00+00:00,64697.5,64837.4,64680.6,64774.4,2034.289,2026-05-18 21:59:59.999000+00:00,131734754.0,57848,1017.139,65868233.45,0
2026-05-18 22:00:00+00:00,64774.3,64818.1,64677.7,64806.7,2054.006,2026-05-18 22:59:59.999000+00:00,133036735.9,47897,928.83,60157985.71,0
2026-05-18 23:00:00+00:00,64806.7,64878.8,64750.0,64756.5,2842.165,2026-05-18 23:59:59.999000+00:00,184116482.7,46747,1107.5,71759604.57,0
2026-05-19 00:00:00+00:00,64756.5,64771.8,64750.0,64750.0,2790.617,2026-05-19 00:59:59.999000+00:00,180697000.7,30917,763.917,49465270.9,0
2026-05-19 01:00:00+00:00,64750.0,64948.8,64672.4,64795.4,5032.332,2026-05-19 01:59:59.999000+00:00,326235058.8,81521,2661.327,172588218.5,0
2026-05-19 02:00:00+00:00,64795.5,64815.8,64594.6,64686.8,2849.995,2026-05-19 02:59:59.999000+00:00,184296523.1,55083,1299.89,84052212.59,0
2026-05-19 03:00:00+00:00,64686.8,64775.2,64580.4,64692.2,1668.466,2026-05-19 03:59:59.999000+00:00,107897249.9,40071,755.563,48867649.78,0
2026-05-19 04:00:00+00:00,64692.2,64789.8,64643.4,64695.1,1325.774,2026-05-19 04:59:59.999000+00:00,85795734.71,33954,678.629,43919383.14,0
2026-05-19 05:00:00+00:00,64695.0,64737.7,64670.0,64682.3,934.088,2026-05-19 05:59:59.999000+00:00,60433100.71,27115,456.562,29538421.86,0
2026-05-19 06:00:00+00:00,64682.2,64759.3,64643.4,64692.2,1918.387,2026-05-19 06:59:59.999000+00:00,124107509.0,36616,914.829,59183738.48,0
2026-05-19 07:00:00+00:00,64692.1,64723.5,64600.0,64678.1,2064.203,2026-05-19 07:59:59.999000+00:00,133459115.0,41491,1082.126,69964396.59,0
2026-05-19 08:00:00+00:00,64678.2,64694.0,64467.2,64495.2,3177.976,2026-05-19 08:59:59.999000+00:00,205094739.8,55141,1227.562,79228924.16,0
2026-05-19 09:00:00+00:00,64495.1,64677.7,64454.6,64561.4,2700.58,2026-05-19 09:59:59.999000+00:00,174382893.7,57818,1378.243,88996150.14,0
2026-05-19 10:00:00+00:00,64561.4,64610.0,64415.0,64445.7,2748.941,2026-05-19 10:59:59.999000+00:00,177324323.1,60236,1243.429,80209799.29,0
2026-05-19 11:00:00+00:00,64445.7,64445.7,64259.5,64417.5,4959.504,2026-05-19 11:59:59.999000+00:00,319194467.7,96660,2345.591,150963596.0,0
2026-05-19 12:00:00+00:00,64417.4,64497.9,64273.4,64453.0,2219.753,2026-05-19 12:59:59.999000+00:00,142933780.8,61152,1232.977,79397116.57,0
2026-05-19 13:00:00+00:00,64453.0,64633.0,64389.0,64561.1,2455.842,2026-05-19 13:59:59.999000+00:00,158430946.6,67025,1341.404,86547500.26,0
2026-05-19 14:00:00+00:00,64561.0,64594.7,64466.6,64545.2,1616.379,2026-05-19 14:59:59.999000+00:00,104298044.6,46624,724.987,46781792.15,0
2026-05-19 15:00:00+00:00,64545.3,64624.8,64474.2,64510.7,1470.209,2026-05-19 15:59:59.999000+00:00,94891864.91,49489,677.955,43757166.14,0
2026-05-19 16:00:00+00:00,64510.7,64733.0,64365.7,64520.0,3957.134,2026-05-19 16:59:59.999000+00:00,255576465.7,95172,1973.961,127505850.3,0
2026-05-19 17:00:00+00:00,64520.0,64529.1,64262.9,64399.8,3442.309,2026-05-19 17:59:59.999000+00:00,221677128.4,89361,1708.332,110017011.1,0
2026-05-19 18:00:00+00:00,64399.8,64442.2,64319.5,64438.1,1085.17,2026-05-19 18:59:59.999000+00:00,69879619.45,36611,594.631,38291214.4,0
2026-05-19 19:00:00+00:00,64438.1,64534.3,64438.0,64515.9,1059.316,2026-05-19 19:59:59.999000+00:00,68304099.55,35398,553.75,35706750.28,0
2026-05-19 20:00:00+00:00,64516.0,64539.0,64305.0,64393.7,1677.019,2026-05-19 20:59:59.999000+00:00,107991858.4,45087,738.075,47529848.63,0
2026-05-19 21:00:00+00:00,64393.6,64874.9,64319.3,64642.7,6743.994,2026-05-19 21:59:59.999000+00:00,436050763.1,175314,3471.519,224450320.1,0
2026-05-19 22:00:00+00:00,64642.8,64748.1,64534.9,64694.7,2054.877,2026-05-19 22:59:59.999000+00:00,132822790.8,86154,1009.118,65226068.77,0
2026-05-19 23:00:00+00:00,64694.8,65084.6,64380.0,64526.0,9897.467,2026-05-19 23:59:59.999000+00:00,641470035.8,223175,5382.383,348965499.9,0
2026-05-20 00:00:00+00:00,64526.0,65011.0,64470.0,64594.7,5478.733,2026-05-20 00:59:59.999000+00:00,354724319.5,178862,2817.319,182395271.2,0
2026-05-20 01:00:00+00:00,64594.7,64940.0,64551.6,64800.1,4762.318,2026-05-20 01:59:59.999000+00:00,308503462.8,151590,2350.844,152259322.5,0
2026-05-20 02:00:00+00:00,64800.1,64887.0,64610.2,64839.4,2578.628,2026-05-20 02:59:59.999000+00:00,166993139.6,96634,1317.184,85291596.76,0
2026-05-20 03:00:00+00:00,64839.3,64843.4,64503.0,64511.3,3108.675,2026-05-20 03:59:59.999000+00:00,200986572.8,89622,1477.126,95488756.19,0
2026-05-20 04:00:00+00:00,64511.4,64536.1,64046.0,64101.7,9123.542,2026-05-20 04:59:59.999000+00:00,585858676.0,226279,4223.251,271151889.6,0
2026-05-20 05:00:00+00:00,64101.8,64198.3,63736.1,63890.0,10191.102,2026-05-20 05:59:59.999000+00:00,651336175.6,221965,5127.977,327727722.7,0
2026-05-20 06:00:00+00:00,63890.0,64285.5,63865.0,64250.0,5480.1,2026-05-20 06:59:59.999000+00:00,351211432.4,131086,3202.98,205274459.7,0
2026-05-20 07:00:00+00:00,64250.0,64337.0,63858.1,64031.4,8326.137,2026-05-20 07:59:59.999000+00:00,533813090.1,138284,3448.867,221124171.0,0
2026-05-20 08:00:00+00:00,64031.4,64260.0,63984.5,64176.6,3055.595,2026-05-20 08:59:59.999000+00:00,196014162.9,74323,1738.027,111487456.1,0
2026-05-20 09:00:00+00:00,64176.6,64393.2,64137.0,64280.5,3345.929,2026-05-20 09:59:59.999000+00:00,215077150.9,79013,1634.251,105052610.2,0
2026-05-20 10:00:00+00:00,64280.5,65048.3,64237.1,64970.8,13005.77,2026-05-20 10:59:59.999000+00:00,841991041.9,244789,7296.084,472268552.8,0
2026-05-20 11:00:00+00:00,64970.8,64982.0,64571.0,64627.2,10164.095,2026-05-20 11:59:59.999000+00:00,658017463.3,188525,4661.329,301781927.9,0
2026-05-20 12:00:00+00:00,64627.1,64737.5,64174.5,64315.0,9833.494,2026-05-20 12:59:59.999000+00:00,634443045.7,266408,4936.221,318547350.3,0
2026-05-20 13:00:00+00:00,64315.0,64550.0,64034.3,64393.0,7606.114,2026-05-20 13:59:59.999000+00:00,489199870.0,279972,3876.312,249381261.3,0
2026-05-20 14:00:00+00:00,64393.0,65688.0,64386.8,65570.1,26658.588,2026-05-20 14:59:59.999000+00:00,1737761572.0,444276,15819.096,1031524529.0,0
2026-05-20 15:00:00+00:00,65570.1,65615.5,65301.8,65478.6,10648.534,2026-05-20 15:59:59.999000+00:00,697029440.6,206675,4874.108,319071839.0,0
2026-05-20 16:00:00+00:00,65478.6,65642.0,65313.9,65560.0,6542.949,2026-05-20 16:59:59.999000+00:00,428502528.8,132859,3768.815,246869232.3,0
2026-05-20 17:00:00+00:00,65560.0,65788.0,65168.0,65215.8,11084.442,2026-05-20 17:59:59.999000+00:00,725946859.0,209170,6059.348,397012282.0,0
2026-05-20 18:00:00+00:00,65215.7,65256.1,65011.4,65119.3,7696.738,2026-05-20 18:59:59.999000+00:00,501177275.7,150300,4303.194,280199184.2,0
2026-05-20 19:00:00+00:00,65119.3,65435.3,65030.2,65344.7,4390.078,2026-05-20 19:59:59.999000+00:00,286507335.5,90200,2665.777,173975788.9,0
2026-05-20 20:00:00+00:00,65344.8,65416.4,65241.6,65258.5,1872.846,2026-05-20 20:59:59.999000+00:00,122330421.9,51074,804.916,52574859.07,0
2026-05-20 21:00:00+00:00,65258.4,65258.5,65061.2,65118.7,2625.107,2026-05-20 21:59:59.999000+00:00,171014043.4,66994,1199.272,78119800.17,0
2026-05-20 22:00:00+00:00,65118.8,65244.9,65098.8,65224.8,2029.166,2026-05-20 22:59:59.999000+00:00,132272598.5,56484,1031.811,67259725.25,0
2026-05-20 23:00:00+00:00,65224.7,65561.0,65115.3,65538.9,4344.322,2026-05-20 23:59:59.999000+00:00,283961578.9,125682,2565.937,167721907.6,0
2026-05-21 00:00:00+00:00,65538.8,65634.4,65202.1,65205.1,4372.902,2026-05-21 00:59:59.999000+00:00,286045453.5,107043,1882.1,123103806.2,0
2026-05-21 01:00:00+00:00,65205.1,65479.5,65145.1,65386.4,3325.329,2026-05-21 01:59:59.999000+00:00,217103935.6,100415,1889.066,123330333.2,0
2026-05-21 02:00:00+00:00,65386.4,65572.2,65380.0,65539.5,3014.818,2026-05-21 02:59:59.999000+00:00,197370476.3,93846,1629.192,106659211.7,0
2026-05-21 03:00:00+00:00,65539.5,65723.0,65453.5,65494.2,4594.005,2026-05-21 03:59:59.999000+00:00,301298282.1,95682,2517.286,165114450.7,0
2026-05-21 04:00:00+00:00,65494.2,65927.9,65460.1,65724.9,6383.305,2026-05-21 04:59:59.999000+00:00,419440590.7,124595,3490.98,229431643.9,0
2026-05-21 05:00:00+00:00,65724.8,65970.0,65604.8,65892.4,5914.487,2026-05-21 05:59:59.999000+00:00,389339800.1,126174,3054.847,201090945.2,0
2026-05-21 06:00:00+00:00,65892.5,66240.0,65828.2,66166.9,10295.944,2026-05-21 06:59:59.999000+00:00,680272711.7,172524,6447.137,426046800.0,0
2026-05-21 07:00:00+00:00,66166.8,66337.8,66103.4,66200.0,9095.828,2026-05-21 07:59:59.999000+00:00,602429161.3,166810,4471.792,296207551.1,0
2026-05-21 08:00:00+00:00,66199.9,66320.4,66110.0,66261.2,3769.983,2026-05-21 08:59:59.999000+00:00,249670436.3,84430,1703.82,112842674.2,0
2026-05-21 09:00:00+00:00,66261.3,66390.0,66145.5,66161.1,6340.189,2026-05-21 09:59:59.999000+00:00,420311000.2,106319,3175.194,210535243.4,0
2026-05-21 10:00:00+00:00,66161.0,66333.0,66117.1,66317.9,3759.054,2026-05-21 10:59:59.999000+00:00,248910248.2,76923,1868.234,123715345.0,0
2026-05-21 11:00:00+00:00,66317.9,66618.0,66236.0,66527.7,7956.073,2026-05-21 11:59:59.999000+00:00,528785605.1,151695,4791.766,318466522.8,0
2026-05-21 12:00:00+00:00,66527.7,66777.0,66290.4,66748.8,11900.874,2026-05-21 12:59:59.999000+00:00,791808991.8,244549,6629.367,441152953.0,0
2026-05-21 13:00:00+00:00,66748.7,66924.1,66609.0,66804.3,13494.794,2026-05-21 13:59:59.999000+00:00,901347451.6,263544,7121.208,475679911.4,0
2026-05-21 14:00:00+00:00,66804.3,66804.4,66487.9,66648.5,6212.963,2026-05-21 14:59:59.999000+00:00,413988663.5,156504,2933.692,195485349.0,0
2026-05-21 15:00:00+00:00,66648.5,66736.7,66428.5,66507.1,4088.719,2026-05-21 15:59:59.999000+00:00,272148764.2,110008,1821.619,121258250.8,0
2026-05-21 16:00:00+00:00,66507.1,66537.1,65939.0,66181.1,12541.97,2026-05-21 16:59:59.999000+00:00,830806667.2,179102,4635.048,307239593.0,0
2026-05-21 17:00:00+00:00,66181.1,66333.0,66071.2,66287.5,4476.6,2026-05-21 17:59:59.999000+00:00,296388678.6,123163,2404.8,159221271.0,0
2026-05-21 18:00:00+00:00,66287.6,66467.4,66230.0,66409.5,3604.885,2026-05-21 18:59:59.999000+00:00,239271890.8,83529,1808.751,120056356.8,0
2026-05-21 19:00:00+00:00,66409.5,66465.6,66326.3,66373.8,1670.198,2026-05-21 19:59:59.999000+00:00,110887449.8,50304,814.587,54083749.94,0
2026-05-21 20:00:00+00:00,66373.8,66380.8,66261.7,66352.4,2220.28,2026-05-21 20:59:59.999000+00:00,147245633.5,52266,1050.988,69699903.91,0
2026-05-21 21:00:00+00:00,66352.4,66352.6,66172.0,66271.2,2432.153,2026-05-21 21:59:59.999000+00:00,161172736.6,62342,1191.191,78935315.03,0
2026-05-21 22:00:00+00:00,66271.3,66544.8,66200.0,66522.4,3085.24,2026-05-21 22:59:59.999000+00:00,204856385.1,68656,1968.181,130704577.7,0
2026-05-21 23:00:00+00:00,66522.3,66711.0,66503.9,66591.7,4924.6,2026-05-21 23:59:59.999000+00:00,328064862.0,117686,2651.986,176663938.5,0
2026-05-22 00:00:00+00:00,66591.8,66629.3,66253.0,66399.9,3861.949,2026-05-22 00:59:59.999000+00:00,256484296.9,99489,1876.413,124611629.7,0
2026-05-22 01:00:00+00:00,66399.9,66513.8,66264.9,66283.2,2039.117,2026-05-22 01:59:59.999000+00:00,135323474.3,71734,995.314,66059705.75,0
2026-05-22 02:00:00+00:00,66283.2,66343.4,66141.7,66176.7,2975.392,2026-05-22 02:59:59.999000+00:00,197060623.2,78331,1291.843,85564625.47,0
2026-05-22 03:00:00+00:00,66176.6,66399.0,66161.4,66349.3,1913.639,2026-05-22 03:59:59.999000+00:00,126918063.8,60066,1105.943,73347565.91,0
2026-05-22 04:00:00+00:00,66349.2,66349.3,65909.1,65954.5,7960.255,2026-05-22 04:59:59.999000+00:00,525621065.2,130035,3234.239,213573733.7,0
2026-05-22 05:00:00+00:00,65954.4,66000.0,65800.1,65906.8,6026.171,2026-05-22 05:59:59.999000+00:00,397086743.9,121113,3131.468,206352004.8,0
2026-05-22 06:00:00+00:00,65906.7,65941.5,65668.6,65813.4,6294.319,2026-05-22 06:59:59.999000+00:00,414136342.3,108397,2937.704,193307830.9,0
2026-05-22 07:00:00+00:00,65813.4,66140.5,65813.4,65953.5,5831.709,2026-05-22 07:59:59.999000+00:00,384821873.4,101423,3306.677,218193833.7,0
2026-05-22 08:00:00+00:00,65953.4,66053.2,65816.4,65896.4,3223.673,2026-05-22 08:59:59.999000+00:00,212513260.6,64556,1621.64,106899914.7,0
2026-05-22 09:00:00+00:00,65896.3,66077.3,65861.4,66016.2,7121.677,2026-05-22 09:59:59.999000+00:00,469851710.0,69290,5032.603,332000533.9,0
2026-05-22 10:00:00+00:00,66016.2,66057.9,65872.1,65981.4,3175.036,2026-05-22 10:59:59.999000+00:00,209471081.6,69021,1483.462,97868164.56,0
2026-05-22 11:00:00+00:00,65981.3,65986.0,65505.0,65604.2,7832.203,2026-05-22 11:59:59.999000+00:00,514657652.6,127193,3087.084,202841469.3,0
2026-05-22 12:00:00+00:00,65604.1,65956.0,65531.7,65924.9,8594.386,2026-05-22 12:59:59.999000+00:00,564867126.4,184142,4684.209,307878761.7,0
2026-05-22 13:00:00+00:00,65924.9,66190.4,65556.3,65770.2,10598.179,2026-05-22 13:59:59.999000+00:00,697701890.9,242005,5236.526,344754566.0,0
2026-05-22 14:00:00+00:00,65770.2,66100.0,65770.0,66014.8,6873.918,2026-05-22 14:59:59.999000+00:00,453450996.1,179395,3724.202,245684250.5,0
2026-05-22 15:00:00+00:00,66014.8,66363.6,65877.0,66199.7,7769.463,2026-05-22 15:59:59.999000+00:00,513997770.0,173133,4430.519,293164449.3,0
2026-05-22 16:00:00+00:00,66199.8,66249.3,65912.6,65997.5,3809.016,2026-05-22 16:59:59.999000+00:00,251698709.1,110440,1787.59,118107969.5,0
2026-05-22 17:00:00+00:00,65997.5,66052.8,65701.2,65860.5,4340.972,2026-05-22 17:59:59.999000+00:00,285807348.8,114098,2055.747,135344701.4,0
2026-05-22 18:00:00+00:00,65860.6,65924.0,65650.2,65891.1,3197.039,2026-05-22 18:59:59.999000+00:00,210441141.4,82628,1565.615,103062438.6,0
2026-05-22 19:00:00+00:00,65891.2,65954.3,65753.0,65887.8,2320.046,2026-05-22 19:59:59.999000+00:00,152844725.5,74486,1142.782,75293837.42,0
2026-05-22 20:00:00+00:00,65887.8,66103.1,65853.2,66034.5,2201.826,2026-05-22 20:59:59.999000+00:00,145305195.3,51113,1219.037,80451741.2,0
2026-05-22 21:00:00+00:00,66034.5,66046.0,65891.8,66013.8,1660.556,2026-05-22 21:59:59.999000+00:00,109540605.2,52506,792.701,52288088.24,0
2026-05-22 22:00:00+00:00,66013.9,66116.5,65808.5,66082.0,2265.474,2026-05-22 22:59:59.999000+00:00,149457958.8,66428,1062.961,70135659.06,0
2026-05-22 23:00:00+00:00,66082.0,66284.1,66020.0,66023.8,4469.351,2026-05-22 23:59:59.999000+00:00,295647816.0,107820,1972.328,130479287.7,0
2026-05-23 00:00:00+00:00,66023.8,66180.0,65715.9,65793.8,5399.416,2026-05-23 00:59:59.999000+00:00,355764632.4,120655,2394.519,157741291.1,0
2026-05-23 01:00:00+00:00,65793.7,65808.9,65616.3,65777.4,3027.886,2026-05-23 01:59:59.999000+00:00,199030272.7,88008,1592.657,104697555.5,0
2026-05-23 02:00:00+00:00,65777.4,65788.2,65548.0,65626.8,3847.55,2026-05-23 02:59:59.999000+00:00,252477129.9,84421,1578.698,103605134.1,0
2026-05-23 03:00:00+00:00,65626.7,65710.0,65558.0,65585.3,2534.037,2026-05-23 03:59:59.999000+00:00,166290464.0,60757,1152.875,75661030.14,0
2026-05-23 04:00:00+00:00,65585.4,65764.8,65543.1,65663.9,2512.364,2026-05-23 04:59:59.999000+00:00,164953213.4,56525,1243.317,81638711.57,0
2026-05-23 05:00:00+00:00,65663.9,65793.7,65593.9,65763.2,2021.415,2026-05-23 05:59:59.999000+00:00,132811575.1,48497,1114.005,73199146.13,0
2026-05-23 06:00:00+00:00,65763.3,65763.3,65313.7,65405.3,8530.657,2026-05-23 06:59:59.999000+00:00,558101216.8,144263,3712.77,242884132.3,0
2026-05-23 07:00:00+00:00,65405.3,65637.2,65383.6,65605.9,3577.763,2026-05-23 07:59:59.999000+00:00,234463494.1,79218,1920.818,125869671.6,0
2026-05-23 08:00:00+00:00,65605.8,65732.3,65573.8,65607.9,3031.028,2026-05-23 08:59:59.999000+00:00,199034516.2,71614,1353.995,88913541.02,0
2026-05-23 09:00:00+00:00,65607.9,65756.6,65555.1,65704.2,2837.969,2026-05-23 09:59:59.999000+00:00,186413354.6,63908,1403.688,92208079.41,0
2026-05-23 10:00:00+00:00,65704.1,65709.4,65511.0,65525.4,2374.826,2026-05-23 10:59:59.999000+00:00,155768101.1,57482,1071.998,70311941.68,0
2026-05-23 11:00:00+00:00,65525.4,65557.8,64927.3,65138.0,15552.526,2026-05-23 11:59:59.999000+00:00,1014187388.0,218069,6626.268,432117954.0,0
2026-05-23 12:00:00+00:00,65138.0,65215.3,64839.1,64858.6,14102.63,2026-05-23 12:59:59.999000+00:00,916841167.0,280225,7505.153,488011408.2,0
2026-05-23 13:00:00+00:00,64858.7,65197.0,64801.0,64884.6,11702.687,2026-05-23 13:59:59.999000+00:00,760417258.4,209544,5366.514,348720118.8,0
2026-05-23 14:00:00+00:00,64884.7,65003.6,64696.2,64940.4,10141.344,2026-05-23 14:59:59.999000+00:00,657544206.9,200605,5118.152,331903726.3,0
2026-05-23 15:00:00+00:00,64940.4,64940.5,64688.0,64731.4,4677.967,2026-05-23 15:59:59.999000+00:00,303026532.1,109880,2098.38,135931859.7,0
2026-05-23 16:00:00+00:00,64731.5,64877.6,64636.0,64654.4,4543.014,2026-05-23 16:59:59.999000+00:00,294196001.3,106098,2167.124,140362159.5,0
2026-05-23 17:00:00+00:00,64654.4,64924.9,64654.3,64842.5,3309.665,2026-05-23 17:59:59.999000+00:00,214409738.4,83115,1802.404,116760577.9,0
2026-05-23 18:00:00+00:00,64842.5,64908.1,64670.0,64820.7,3454.039,2026-05-23 18:59:59.999000+00:00,223767563.1,89823,1850.71,119889220.0,0
2026-05-23 19:00:00+00:00,64820.7,65176.0,64809.7,65117.7,5482.38,2026-05-23 19:59:59.999000+00:00,356613631.2,94719,3409.949,221797849.9,0
2026-05-23 20:00:00+00:00,65117.6,65183.1,64979.9,65137.4,2461.061,2026-05-23 20:59:59.999000+00:00,160167142.8,60320,1204.278,78385606.74,0
2026-05-23 21:00:00+00:00,65137.4,65193.5,64976.7,65158.2,3003.047,2026-05-23 21:59:59.999000+00:00,195514941.3,67824,1466.892,95519031.98,0
2026-05-23 22:00:00+00:00,65158.2,65189.5,65018.8,65069.6,2173.156,2026-05-23 22:59:59.999000+00:00,141534448.8,53727,1045.916,68122877.62,0
2026-05-23 23:00:00+00:00,65069.6,65084.0,64733.2,64953.1,4831.001,2026-05-23 23:59:59.999000+00:00,313509849.7,110130,2211.566,143531504.2,0
2026-05-24 00:00:00+00:00,64953.0,65146.4,64912.4,65053.2,3089.748,2026-05-24 00:59:59.999000+00:00,200967988.2,86521,1651.956,107457606.9,0
2026-05-24 01:00:00+00:00,65053.2,65164.8,64890.5,65091.8,3231.376,2026-05-24 01:59:59.999000+00:00,210138991.9,81820,1638.295,106549872.8,0
2026-05-24 02:00:00+00:00,65091.8,65436.8,65045.0,65425.4,7118.962,2026-05-24 02:59:59.999000+00:00,464900206.8,122715,4104.472,268055130.5,0
2026-05-24 03:00:00+00:00,65425.5,65440.0,65235.4,65281.9,3917.507,2026-05-24 03:59:59.999000+00:00,256022060.8,71693,1542.472,100802578.6,0
2026-05-24 04:00:00+00:00,65282.0,65365.9,65213.0,65282.3,1810.83,2026-05-24 04:59:59.999000+00:00,118219787.2,47353,859.881,56141059.92,0
2026-05-24 05:00:00+00:00,65282.4,65490.0,65245.6,65441.6,3572.79,2026-05-24 05:59:59.999000+00:00,233691552.7,70071,2153.757,140877575.1,0
2026-05-24 06:00:00+00:00,65441.6,65780.0,65338.0,65470.0,12855.234,2026-05-24 06:59:59.999000+00:00,842702141.0,161995,6347.016,416073588.2,0
2026-05-24 07:00:00+00:00,65470.1,65477.2,65274.5,65274.6,3662.526,2026-05-24 07:59:59.999000+00:00,239467092.6,63934,1599.104,104555525.0,0
2026-05-24 08:00:00+00:00,65274.6,65290.7,64919.7,65088.1,7663.998,2026-05-24 08:59:59.999000+00:00,498565639.2,127765,3702.473,240820853.6,0
2026-05-24 09:00:00+00:00,65088.2,65132.2,64878.0,64927.8,3324.749,2026-05-24 09:59:59.999000+00:00,216065897.4,70739,1680.064,109190465.1,0
2026-05-24 10:00:00+00:00,64927.7,65073.6,64821.9,65045.7,4034.095,2026-05-24 10:59:59.999000+00:00,262044320.7,94851,1991.338,129359244.9,0
2026-05-24 11:00:00+00:00,65045.7,65110.1,64707.5,64746.6,4732.922,2026-05-24 11:59:59.999000+00:00,307222556.3,101645,2063.864,134015598.6,0
2026-05-24 12:00:00+00:00,64746.5,64774.5,63882.3,64129.1,29360.681,2026-05-24 12:59:59.999000+00:00,1887644260.0,403713,14246.549,915632846.6,0
2026-05-24 13:00:00+00:00,64129.1,64170.0,63666.0,64031.4,18282.036,2026-05-24 13:59:59.999000+00:00,1167908698.0,332842,8993.979,574642889.4,0
2026-05-24 14:00:00+00:00,64031.3,64305.8,63824.3,64065.1,15421.724,2026-05-24 14:59:59.999000+00:00,988667901.4,293430,7865.378,504247314.6,0
2026-05-24 15:00:00+00:00,64065.1,64176.5,63854.3,63930.4,5378.185,2026-05-24 15:59:59.999000+00:00,344253794.0,118959,2517.359,161149268.8,0
2026-05-24 16:00:00+00:00,63930.3,64177.9,63882.6,64154.9,3685.779,2026-05-24 16:59:59.999000+00:00,236118270.0,95006,1978.683,126751501.4,0
2026-05-24 17:00:00+00:00,64154.9,64262.3,64104.1,64242.8,3081.464,2026-05-24 17:59:59.999000+00:00,197729344.9,65183,1546.561,99249465.14,0
2026-05-24 18:00:00+00:00,64242.7,64266.9,64113.4,64199.5,2530.206,2026-05-24 18:59:59.999000+00:00,162400416.4,69589,1037.566,66597580.58,0
2026-05-24 19:00:00+00:00,64199.5,64260.1,64105.0,64139.6,2090.567,2026-05-24 19:59:59.999000+00:00,134155701.6,42403,1046.707,67168084.13,0
2026-05-24 20:00:00+00:00,64139.6,64195.1,64098.7,64112.2,1832.95,2026-05-24 20:59:59.999000+00:00,117561234.4,44648,713.661,45772831.78,0
2026-05-24 21:00:00+00:00,64112.2,64187.6,64098.7,64132.7,1039.951,2026-05-24 21:59:59.999000+00:00,66700398.94,28228,479.08,30725546.39,0
2026-05-24 22:00:00+00:00,64132.8,64155.0,64102.2,64116.5,988.191,2026-05-24 22:59:59.999000+00:00,63369720.85,27569,394.003,25266168.96,0
2026-05-24 23:00:00+00:00,64116.5,64155.0,64005.4,64049.6,6490.967,2026-05-24 23:59:59.999000+00:00,415954819.4,40299,1268.21,81289865.44,0
2026-05-25 00:00:00+00:00,64049.6,64135.0,63977.0,64039.2,2142.025,2026-05-25 00:59:59.999000+00:00,137175007.2,47777,1117.489,71562596.07,0
2026-05-25 01:00:00+00:00,64039.1,64072.3,63988.4,64010.5,1372.173,2026-05-25 01:59:59.999000+00:00,87846388.3,31942,656.113,42004569.09,0
2026-05-25 02:00:00+00:00,64010.5,64073.7,63988.4,64052.9,1221.84,2026-05-25 02:59:59.999000+00:00,78241371.8,28431,660.556,42298812.02,0
